GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104
1400000US17195001500,17195001500,"Census Tract 15, Whiteside County, Illinois",3157,225,3157,(X),2452,191,2452,(X),1215,126,49.6,4.5,435,64,435,(X),197,56,45.3,12.8,3157,225,3157,(X),3078,225,97.5,2.1,79,67,2.5,2.1,3078,225,97.5,2.1,2931,224,92.8,3.6,53,56,1.7,1.8,0,11,0.0,0.9,0,11,0.0,0.9,19,29,0.6,0.9,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,79,67,2.5,2.1,0,11,0.0,0.9,3157,225,3157,(X),2999,219,95.0,2.8,99,73,3.1,2.3,3157,225,3157,(X),333,180,10.5,5.4,269,164,8.5,5.0,2824,225,89.5,5.4,2706,235,85.7,6.2,53,56,1.7,1.8,46,44,1.5,1.4,46,44,1.5,1.4,1575,83,(X),(X)
1400000US17195001600,17195001600,"Census Tract 16, Whiteside County, Illinois",2751,279,2751,(X),2067,151,2067,(X),1128,123,54.6,4.9,387,75,387,(X),199,50,51.4,10.0,2751,279,2751,(X),2640,293,96.0,3.5,111,95,4.0,3.5,2640,293,96.0,3.5,2486,298,90.4,3.9,0,11,0.0,1.1,0,11,0.0,1.1,0,11,0.0,1.1,0,11,0.0,1.1,0,11,0.0,1.1,0,11,0.0,1.1,0,11,0.0,1.1,111,95,4.0,3.5,0,11,0.0,1.1,2751,279,2751,(X),2597,298,94.4,3.6,13,18,0.5,0.7,2751,279,2751,(X),490,124,17.8,4.5,398,122,14.5,4.5,2261,277,82.2,4.5,2253,278,81.9,4.5,0,11,0.0,1.1,8,15,0.3,0.5,8,15,0.3,0.5,1320,66,(X),(X)
1400000US17195001700,17195001700,"Census Tract 17, Whiteside County, Illinois",3490,223,3490,(X),2661,170,2661,(X),1311,103,49.3,3.0,639,107,639,(X),344,76,53.8,7.2,3490,223,3490,(X),3445,219,98.7,0.9,45,31,1.3,0.9,3445,219,98.7,0.9,3200,219,91.7,3.3,16,20,0.5,0.6,32,41,0.9,1.2,0,11,0.0,0.9,38,47,1.1,1.3,0,11,0.0,0.9,0,11,0.0,0.9,0,11,0.0,0.9,45,31,1.3,0.9,0,11,0.0,0.9,3490,223,3490,(X),3245,223,93.0,3.2,41,31,1.2,0.9,3490,223,3490,(X),525,135,15.0,3.7,390,113,11.2,3.1,2965,224,85.0,3.7,2900,236,83.1,4.2,16,20,0.5,0.6,9,16,0.3,0.5,9,16,0.3,0.5,1528,62,(X),(X)
1400000US17195001800,17195001800,"Census Tract 18, Whiteside County, Illinois",2211,117,2211,(X),1719,117,1719,(X),828,64,48.2,1.8,331,33,331,(X),158,21,47.7,4.8,2211,117,2211,(X),2184,121,98.8,1.6,27,35,1.2,1.6,2184,121,98.8,1.6,2167,124,98.0,2.0,8,14,0.4,0.6,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,0,11,0.0,1.3,27,35,1.2,1.6,0,11,0.0,1.3,2211,117,2211,(X),2194,118,99.2,0.9,14,27,0.6,1.2,2211,117,2211,(X),168,81,7.6,3.7,125,67,5.7,3.0,2043,136,92.4,3.7,2029,140,91.8,3.9,8,14,0.4,0.6,6,13,0.3,0.6,6,13,0.3,0.6,858,72,(X),(X)
1400000US17197880105,17197880105,"Census Tract 8801.05, Will County, Illinois",8197,620,8197,(X),5984,466,5984,(X),2674,248,44.7,4.0,541,81,541,(X),206,88,38.1,15.9,8197,620,8197,(X),8075,609,98.5,1.3,122,110,1.5,1.3,8075,609,98.5,1.3,4429,537,54.0,7.0,1825,519,22.3,5.8,17,29,0.2,0.3,0,16,0.0,0.4,1102,316,13.4,4.2,0,16,0.0,0.4,0,16,0.0,0.4,0,16,0.0,0.4,122,110,1.5,1.3,0,16,0.0,0.4,8197,620,8197,(X),4515,554,55.1,7.0,1927,525,23.5,5.8,8197,620,8197,(X),1972,537,24.1,5.4,1763,588,21.5,6.2,6225,418,75.9,5.4,3250,333,39.6,5.0,1767,478,21.6,5.3,102,104,1.2,1.3,102,104,1.2,1.3,2349,76,(X),(X)
1400000US17197880106,17197880106,"Census Tract 8801.06, Will County, Illinois",4611,594,4611,(X),2985,324,2985,(X),1713,228,57.4,3.7,312,69,312,(X),169,59,54.2,14.7,4611,594,4611,(X),4306,539,93.4,4.8,305,236,6.6,4.8,4306,539,93.4,4.8,2622,430,56.9,10.7,1089,436,23.6,7.7,152,216,3.3,4.7,0,11,0.0,0.6,69,66,1.5,1.4,0,11,0.0,0.6,0,11,0.0,0.6,0,11,0.0,0.6,305,236,6.6,4.8,0,11,0.0,0.6,4611,594,4611,(X),2927,453,63.5,9.9,1394,496,30.2,8.0,4611,594,4611,(X),1544,345,33.5,6.6,1287,348,27.9,7.5,3067,526,66.5,6.6,1622,238,35.2,6.8,1083,436,23.5,7.7,293,238,6.4,4.9,293,238,6.4,4.9,1574,49,(X),(X)
1400000US17197880107,17197880107,"Census Tract 8801.07, Will County, Illinois",5576,693,5576,(X),3851,494,3851,(X),2053,307,53.3,2.9,224,47,224,(X),130,37,58.0,12.2,5576,693,5576,(X),5312,716,95.3,2.5,264,135,4.7,2.5,5312,716,95.3,2.5,2984,660,53.5,8.9,1063,269,19.1,5.6,0,16,0.0,0.5,0,16,0.0,0.5,246,119,4.4,2.2,60,71,1.1,1.3,0,16,0.0,0.5,0,16,0.0,0.5,264,135,4.7,2.5,20,24,0.4,0.4,5576,693,5576,(X),3175,664,56.9,9.1,1221,306,21.9,6.3,5576,693,5576,(X),2361,772,42.3,9.7,1957,605,35.1,8.2,3215,371,57.7,9.7,1714,197,30.7,4.7,1057,268,19.0,5.6,198,134,3.6,2.5,198,134,3.6,2.5,1631,73,(X),(X)
1400000US17197880109,17197880109,"Census Tract 8801.09, Will County, Illinois",5547,342,5547,(X),4204,261,4204,(X),2034,173,48.4,3.3,578,178,578,(X),307,111,53.1,9.9,5547,342,5547,(X),5325,337,96.0,2.4,222,135,4.0,2.4,5325,337,96.0,2.4,3280,283,59.1,5.1,1576,286,28.4,4.2,0,16,0.0,0.5,0,16,0.0,0.5,262,94,4.7,1.6,85,100,1.5,1.8,0,16,0.0,0.5,0,16,0.0,0.5,222,135,4.0,2.4,26,51,0.5,0.9,5547,342,5547,(X),3455,277,62.3,4.7,1754,322,31.6,4.8,5547,342,5547,(X),666,174,12.0,2.9,501,171,9.0,2.9,4881,304,88.0,2.9,2837,229,51.1,4.8,1568,286,28.3,4.2,196,126,3.5,2.2,196,126,3.5,2.2,1820,54,(X),(X)
1400000US17197880111,17197880111,"Census Tract 8801.11, Will County, Illinois",3444,379,3444,(X),2397,315,2397,(X),1328,269,55.4,4.8,278,27,278,(X),142,30,51.1,11.5,3444,379,3444,(X),3410,385,99.0,1.5,34,52,1.0,1.5,3410,385,99.0,1.5,2442,430,70.9,7.8,506,144,14.7,4.4,0,11,0.0,0.9,0,11,0.0,0.9,205,158,6.0,4.6,32,51,0.9,1.5,0,11,0.0,0.9,0,11,0.0,0.9,34,52,1.0,1.5,0,11,0.0,0.9,3444,379,3444,(X),2461,430,71.5,7.8,540,164,15.7,5.0,3444,379,3444,(X),1530,456,44.4,10.0,1441,460,41.8,10.2,1914,292,55.6,10.0,1203,215,34.9,7.3,448,141,13.0,4.2,34,52,1.0,1.5,34,52,1.0,1.5,1112,46,(X),(X)
1400000US17197880112,17197880112,"Census Tract 8801.12, Will County, Illinois",2185,265,2185,(X),1557,242,1557,(X),805,182,51.7,5.1,118,37,118,(X),82,31,69.5,11.7,2185,265,2185,(X),2143,279,98.1,2.1,42,43,1.9,2.1,2143,279,98.1,2.1,1433,230,65.6,9.7,242,167,11.1,7.8,0,11,0.0,1.4,0,11,0.0,1.4,285,242,13.0,10.3,67,90,3.1,4.2,0,11,0.0,1.4,0,11,0.0,1.4,42,43,1.9,2.1,0,11,0.0,1.4,2185,265,2185,(X),1475,229,67.5,10.1,271,167,12.4,7.9,2185,265,2185,(X),708,144,32.4,6.7,557,151,25.5,6.6,1477,264,67.6,6.7,933,223,42.7,9.6,242,167,11.1,7.8,17,20,0.8,1.0,17,20,0.8,1.0,645,27,(X),(X)
1400000US17197880113,17197880113,"Census Tract 8801.13, Will County, Illinois",3751,339,3751,(X),2504,249,2504,(X),1264,160,50.5,4.9,206,53,206,(X),103,44,50.0,16.8,3751,339,3751,(X),3620,331,96.5,1.9,131,74,3.5,1.9,3620,331,96.5,1.9,1515,320,40.4,8.2,838,221,22.3,5.8,0,11,0.0,0.8,0,11,0.0,0.8,454,222,12.1,5.9,226,177,6.0,4.7,0,11,0.0,0.8,0,11,0.0,0.8,131,74,3.5,1.9,0,11,0.0,0.8,3751,339,3751,(X),1622,321,43.2,8.2,881,229,23.5,5.9,3751,339,3751,(X),1686,337,44.9,7.0,1621,339,43.2,7.2,2065,275,55.1,7.0,722,182,19.2,5.0,802,220,21.4,5.7,71,53,1.9,1.4,71,53,1.9,1.4,1056,44,(X),(X)
1400000US17197880114,17197880114,"Census Tract 8801.14, Will County, Illinois",3009,441,3009,(X),2226,298,2226,(X),1121,205,50.4,6.8,298,144,298,(X),175,99,58.7,13.8,3009,441,3009,(X),3009,441,100.0,1.0,0,11,0.0,1.0,3009,441,100.0,1.0,1214,317,40.3,11.5,529,267,17.6,8.3,0,11,0.0,1.0,0,11,0.0,1.0,274,129,9.1,3.8,32,51,1.1,1.7,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,0,11,0.0,1.0,3009,441,3009,(X),1214,317,40.3,11.5,529,267,17.6,8.3,3009,441,3009,(X),1570,427,52.2,11.5,1262,352,41.9,9.8,1439,382,47.8,11.5,628,233,20.9,8.4,529,267,17.6,8.3,0,11,0.0,1.0,0,11,0.0,1.0,1135,46,(X),(X)
1400000US17197880115,17197880115,"Census Tract 8801.15, Will County, Illinois",3055,336,3055,(X),2265,341,2265,(X),1040,148,45.9,7.0,177,49,177,(X),90,34,50.8,15.0,3055,336,3055,(X),2980,316,97.5,2.5,75,80,2.5,2.5,2980,316,97.5,2.5,1188,292,38.9,9.9,814,190,26.6,5.9,0,11,0.0,1.0,0,11,0.0,1.0,98,83,3.2,2.7,34,46,1.1,1.5,0,11,0.0,1.0,0,11,0.0,1.0,75,80,2.5,2.5,0,11,0.0,1.0,3055,336,3055,(X),1223,291,40.0,9.8,843,194,27.6,6.0,3055,336,3055,(X),1126,282,36.9,7.1,927,340,30.3,9.7,1929,250,63.1,7.1,978,208,32.0,6.6,799,190,26.2,5.9,42,41,1.4,1.3,35,40,1.1,1.3,1105,39,(X),(X)
1400000US17197880116,17197880116,"Census Tract 8801.16, Will County, Illinois",2888,316,2888,(X),2124,229,2124,(X),1152,143,54.2,4.4,274,61,274,(X),119,30,43.4,9.2,2888,316,2888,(X),2745,304,95.0,6.2,143,183,5.0,6.2,2745,304,95.0,6.2,1754,356,60.7,8.6,714,156,24.7,6.8,0,11,0.0,1.0,0,11,0.0,1.0,54,51,1.9,1.8,4,7,0.1,0.2,0,11,0.0,1.0,0,11,0.0,1.0,143,183,5.0,6.2,0,11,0.0,1.0,2888,316,2888,(X),1897,391,65.7,8.5,846,179,29.3,6.6,2888,316,2888,(X),559,331,19.4,10.4,388,240,13.4,7.5,2329,301,80.6,10.4,1418,321,49.1,10.4,714,156,24.7,6.8,143,183,5.0,6.2,143,183,5.0,6.2,1001,34,(X),(X)
1400000US17197880117,17197880117,"Census Tract 8801.17, Will County, Illinois",3969,546,3969,(X),2879,397,2879,(X),1584,209,55.0,6.5,485,105,485,(X),367,70,75.7,10.4,3969,546,3969,(X),3901,541,98.3,1.4,68,55,1.7,1.4,3901,541,98.3,1.4,2032,609,51.2,13.6,1355,518,34.1,11.6,36,37,0.9,1.0,0,11,0.0,0.8,56,53,1.4,1.4,24,38,0.6,1.0,0,11,0.0,0.8,0,11,0.0,0.8,68,55,1.7,1.4,0,11,0.0,0.8,3969,546,3969,(X),2100,616,52.9,13.7,1380,518,34.8,11.6,3969,546,3969,(X),1415,515,35.7,10.8,1303,474,32.8,9.9,2554,479,64.3,10.8,1067,212,26.9,6.7,1355,518,34.1,11.6,52,50,1.3,1.2,52,50,1.3,1.2,1406,53,(X),(X)
1400000US17197880118,17197880118,"Census Tract 8801.18, Will County, Illinois",5063,308,5063,(X),3564,263,3564,(X),1807,239,50.7,4.2,475,187,475,(X),194,111,40.8,11.5,5063,308,5063,(X),5007,306,98.9,1.0,56,53,1.1,1.0,5007,306,98.9,1.0,4033,360,79.7,5.6,163,159,3.2,3.1,0,16,0.0,0.6,0,16,0.0,0.6,811,188,16.0,3.6,50,63,1.0,1.3,0,16,0.0,0.6,0,16,0.0,0.6,56,53,1.1,1.0,0,16,0.0,0.6,5063,308,5063,(X),4089,363,80.8,5.6,163,159,3.2,3.1,5063,308,5063,(X),9,15,0.2,0.3,9,15,0.2,0.3,5054,307,99.8,0.3,4024,360,79.5,5.6,163,159,3.2,3.1,56,53,1.1,1.0,56,53,1.1,1.0,1461,65,(X),(X)
1400000US17197880119,17197880119,"Census Tract 8801.19, Will County, Illinois",4534,256,4534,(X),3382,192,3382,(X),1770,135,52.3,2.5,433,79,433,(X),262,63,60.5,9.6,4534,256,4534,(X),4363,252,96.2,3.2,171,146,3.8,3.2,4363,252,96.2,3.2,3494,261,77.1,4.8,157,125,3.5,2.7,8,14,0.2,0.3,0,11,0.0,0.7,684,130,15.1,2.8,66,104,1.5,2.3,0,11,0.0,0.7,0,11,0.0,0.7,171,146,3.8,3.2,0,11,0.0,0.7,4534,256,4534,(X),3652,266,80.5,4.0,166,128,3.7,2.8,4534,256,4534,(X),463,230,10.2,5.0,277,230,6.1,5.1,4071,322,89.8,5.0,3044,294,67.1,6.0,157,125,3.5,2.7,158,143,3.5,3.1,158,143,3.5,3.1,1546,78,(X),(X)
1400000US17197880120,17197880120,"Census Tract 8801.20, Will County, Illinois",9082,611,9082,(X),6490,417,6490,(X),3242,292,50.0,2.6,595,167,595,(X),289,147,48.6,14.2,9082,611,9082,(X),8587,639,94.5,2.8,495,257,5.5,2.8,8587,639,94.5,2.8,4954,608,54.5,6.0,1523,397,16.8,3.9,125,201,1.4,2.2,0,16,0.0,0.3,1759,343,19.4,3.7,0,16,0.0,0.3,0,16,0.0,0.3,0,16,0.0,0.3,495,257,5.5,2.8,0,16,0.0,0.3,9082,611,9082,(X),5424,603,59.7,5.8,1672,446,18.4,4.4,9082,611,9082,(X),1181,311,13.0,3.1,972,261,10.7,2.6,7901,548,87.0,3.1,4276,484,47.1,5.2,1493,401,16.4,3.9,276,176,3.0,1.9,276,176,3.0,1.9,2914,99,(X),(X)
1400000US17197880121,17197880121,"Census Tract 8801.21, Will County, Illinois",9126,594,9126,(X),6281,427,6281,(X),3199,302,50.9,2.8,546,114,546,(X),361,127,66.1,13.1,9126,594,9126,(X),9007,595,98.7,1.1,119,97,1.3,1.1,9007,595,98.7,1.1,5095,527,55.8,6.3,1917,542,21.0,5.1,31,50,0.3,0.6,0,16,0.0,0.3,1036,220,11.4,2.3,76,114,0.8,1.2,0,16,0.0,0.3,0,16,0.0,0.3,119,97,1.3,1.1,28,44,0.3,0.5,9126,594,9126,(X),5186,532,56.8,6.3,1945,542,21.3,5.1,9126,594,9126,(X),1710,356,18.7,3.8,1569,339,17.2,3.6,7416,610,81.3,3.8,4379,380,48.0,4.7,1891,545,20.7,5.2,90,86,1.0,0.9,90,86,1.0,0.9,2702,112,(X),(X)
1400000US17197880202,17197880202,"Census Tract 8802.02, Will County, Illinois",4190,277,4190,(X),3026,234,3026,(X),1489,130,49.2,3.4,422,72,422,(X),191,48,45.3,9.5,4190,277,4190,(X),4043,294,96.5,3.7,147,157,3.5,3.7,4043,294,96.5,3.7,3291,333,78.5,5.4,261,129,6.2,3.0,9,13,0.2,0.3,0,11,0.0,0.7,118,106,2.8,2.5,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,147,157,3.5,3.7,0,11,0.0,0.7,4190,277,4190,(X),3438,358,82.1,5.7,273,132,6.5,3.1,4190,277,4190,(X),915,120,21.8,2.6,728,212,17.4,5.0,3275,253,78.2,2.6,2858,266,68.2,4.2,261,129,6.2,3.0,29,32,0.7,0.8,29,32,0.7,0.8,1521,88,(X),(X)
1400000US17197880203,17197880203,"Census Tract 8802.03, Will County, Illinois",4054,348,4054,(X),2654,275,2654,(X),1351,222,50.9,7.4,431,121,431,(X),194,69,45.0,11.0,4054,348,4054,(X),3989,310,98.4,1.9,65,79,1.6,1.9,3989,310,98.4,1.9,2613,343,64.5,8.4,57,96,1.4,2.4,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,0,11,0.0,0.7,65,79,1.6,1.9,0,11,0.0,0.7,4054,348,4054,(X),2678,357,66.1,8.0,106,123,2.6,3.0,4054,348,4054,(X),1645,329,40.6,6.9,1607,331,39.6,7.0,2409,325,59.4,6.9,2287,310,56.4,7.1,57,96,1.4,2.4,65,79,1.6,1.9,65,79,1.6,1.9,1220,79,(X),(X)
1400000US17197880204,17197880204,"Census Tract 8802.04, Will County, Illinois",5925,450,5925,(X),4476,337,4476,(X),2554,259,57.1,3.9,1059,130,1059,(X),709,119,66.9,6.1,5925,450,5925,(X),5815,460,98.1,2.6,110,154,1.9,2.6,5815,460,98.1,2.6,4204,470,71.0,9.1,876,508,14.8,7.8,34,58,0.6,1.0,0,16,0.0,0.5,324,208,5.5,3.6,0,16,0.0,0.5,0,16,0.0,0.5,0,16,0.0,0.5,110,154,1.9,2.6,0,16,0.0,0.5,5925,450,5925,(X),4300,460,72.6,8.8,902,510,15.2,7.8,5925,450,5925,(X),1081,174,18.2,3.2,749,262,12.6,4.3,4844,481,81.8,3.2,3622,383,61.1,7.0,863,509,14.6,7.9,35,34,0.6,0.6,35,34,0.6,0.6,2356,103,(X),(X)
1400000US17197880303,17197880303,"Census Tract 8803.03, Will County, Illinois",4065,217,4065,(X),2948,182,2948,(X),1394,103,47.3,2.8,293,84,293,(X),132,51,45.1,9.6,4065,217,4065,(X),4044,219,99.5,0.9,21,35,0.5,0.9,4044,219,99.5,0.9,3552,270,87.4,4.4,64,94,1.6,2.3,7,13,0.2,0.3,0,11,0.0,0.7,321,139,7.9,3.4,11,17,0.3,0.4,90,84,2.2,2.1,0,11,0.0,0.7,21,35,0.5,0.9,0,11,0.0,0.7,4065,217,4065,(X),3573,262,87.9,4.1,64,94,1.6,2.3,4065,217,4065,(X),248,143,6.1,3.5,129,102,3.2,2.5,3817,249,93.9,3.5,3335,295,82.0,5.6,64,94,1.6,2.3,0,11,0.0,0.7,0,11,0.0,0.7,1336,57,(X),(X)
1400000US17197880304,17197880304,"Census Tract 8803.04, Will County, Illinois",5563,221,5563,(X),3763,178,3763,(X),1919,130,51.0,2.7,262,63,262,(X),130,45,49.6,12.2,5563,221,5563,(X),5508,228,99.0,0.8,55,46,1.0,0.8,5508,228,99.0,0.8,4628,261,83.2,3.3,88,98,1.6,1.8,18,28,0.3,0.5,0,16,0.0,0.5,760,149,13.7,2.7,32,54,0.6,1.0,0,16,0.0,0.5,0,16,0.0,0.5,55,46,1.0,0.8,0,16,0.0,0.5,5563,221,5563,(X),4683,255,84.2,3.1,97,100,1.7,1.8,5563,221,5563,(X),344,211,6.2,3.8,191,173,3.4,3.1,5219,274,93.8,3.8,4316,269,77.6,4.0,88,98,1.6,1.8,55,46,1.0,0.8,55,46,1.0,0.8,1611,55,(X),(X)
1400000US17197880305,17197880305,"Census Tract 8803.05, Will County, Illinois",5422,310,5422,(X),3657,273,3657,(X),1737,126,47.5,3.1,351,171,351,(X),212,100,60.4,9.4,5422,310,5422,(X),5403,307,99.6,0.6,19,32,0.4,0.6,5403,307,99.6,0.6,4630,333,85.4,5.0,6,9,0.1,0.2,0,16,0.0,0.6,0,16,0.0,0.6,518,116,9.6,2.2,102,156,1.9,2.9,0,16,0.0,0.6,0,16,0.0,0.6,19,32,0.4,0.6,0,16,0.0,0.6,5422,310,5422,(X),4649,335,85.7,5.0,6,9,0.1,0.2,5422,310,5422,(X),509,335,9.4,6.0,333,291,6.1,5.2,4913,339,90.6,6.0,4370,345,80.6,6.0,6,9,0.1,0.2,19,32,0.4,0.6,19,32,0.4,0.6,1552,59,(X),(X)
1400000US17197880306,17197880306,"Census Tract 8803.06, Will County, Illinois",7115,619,7115,(X),4474,423,4474,(X),2050,218,45.8,3.3,200,120,200,(X),88,68,44.0,18.1,7115,619,7115,(X),6775,644,95.2,3.6,340,259,4.8,3.6,6775,644,95.2,3.6,4458,458,62.7,4.6,620,275,8.7,3.7,11,19,0.2,0.3,0,16,0.0,0.4,1686,361,23.7,4.4,0,16,0.0,0.4,0,16,0.0,0.4,0,16,0.0,0.4,340,259,4.8,3.6,0,16,0.0,0.4,7115,619,7115,(X),4674,506,65.7,5.0,672,281,9.4,3.8,7115,619,7115,(X),512,237,7.2,3.4,396,249,5.6,3.6,6603,669,92.8,3.4,3973,431,55.8,3.8,620,275,8.7,3.7,324,260,4.6,3.6,222,210,3.1,2.9,2191,166,(X),(X)
1400000US17197880307,17197880307,"Census Tract 8803.07, Will County, Illinois",5625,458,5625,(X),3919,362,3919,(X),2137,253,54.5,3.1,339,137,339,(X),210,95,61.9,13.6,5625,458,5625,(X),5453,456,96.9,2.6,172,146,3.1,2.6,5453,456,96.9,2.6,3443,598,61.2,8.6,807,557,14.3,10.3,0,16,0.0,0.5,0,16,0.0,0.5,1150,356,20.4,5.4,109,156,1.9,2.7,0,16,0.0,0.5,0,16,0.0,0.5,172,146,3.1,2.6,0,16,0.0,0.5,5625,458,5625,(X),3558,618,63.3,8.9,900,581,16.0,10.7,5625,458,5625,(X),488,115,8.7,2.1,204,192,3.6,3.4,5137,454,91.3,2.1,3127,566,55.6,7.9,775,552,13.8,10.2,115,97,2.0,1.7,115,97,2.0,1.7,2287,68,(X),(X)
1400000US17197880308,17197880308,"Census Tract 8803.08, Will County, Illinois",8402,483,8402,(X),5777,348,5777,(X),2976,236,51.5,3.4,429,157,429,(X),271,106,63.2,9.2,8402,483,8402,(X),8377,489,99.7,0.5,25,42,0.3,0.5,8377,489,99.7,0.5,5910,643,70.3,8.2,1135,701,13.5,8.0,0,16,0.0,0.4,0,16,0.0,0.4,1264,222,15.0,2.6,105,161,1.2,1.9,0,16,0.0,0.4,0,16,0.0,0.4,25,42,0.3,0.5,0,16,0.0,0.4,8402,483,8402,(X),5935,640,70.6,8.2,1160,700,13.8,8.0,8402,483,8402,(X),104,117,1.2,1.4,91,108,1.1,1.3,8298,502,98.8,1.4,5899,643,70.2,8.2,1135,701,13.5,8.0,0,16,0.0,0.4,0,16,0.0,0.4,2467,132,(X),(X)
1400000US17197880309,17197880309,"Census Tract 8803.09, Will County, Illinois",5290,344,5290,(X),3401,297,3401,(X),1703,178,50.1,3.0,397,146,397,(X),216,89,54.4,12.5,5290,344,5290,(X),5208,358,98.4,1.7,82,91,1.6,1.7,5208,358,98.4,1.7,4173,384,78.9,4.0,76,84,1.4,1.6,11,19,0.2,0.4,0,16,0.0,0.6,948,181,17.9,3.3,18,27,0.3,0.5,0,16,0.0,0.6,0,16,0.0,0.6,82,91,1.6,1.7,0,16,0.0,0.6,5290,344,5290,(X),4212,373,79.6,3.8,140,123,2.6,2.4,5290,344,5290,(X),253,170,4.8,3.3,219,155,4.1,3.0,5037,405,95.2,3.3,3920,449,74.1,5.6,76,84,1.4,1.6,82,91,1.6,1.7,82,91,1.6,1.7,1493,51,(X),(X)
1400000US17197880310,17197880310,"Census Tract 8803.10, Will County, Illinois",11767,519,11767,(X),7569,407,7569,(X),3952,243,52.2,2.9,567,130,567,(X),305,137,53.8,19.6,11767,519,11767,(X),11469,556,97.5,1.9,298,225,2.5,1.9,11469,556,97.5,1.9,8918,516,75.8,3.6,637,305,5.4,2.6,0,18,0.0,0.3,0,18,0.0,0.3,1609,451,13.7,3.7,175,174,1.5,1.5,0,18,0.0,0.3,0,18,0.0,0.3,298,225,2.5,1.9,0,18,0.0,0.3,11767,519,11767,(X),9172,528,77.9,3.8,681,312,5.8,2.7,11767,519,11767,(X),1290,268,11.0,2.2,1020,311,8.7,2.6,10477,534,89.0,2.2,8093,489,68.8,3.2,637,305,5.4,2.6,138,125,1.2,1.1,138,125,1.2,1.1,3569,175,(X),(X)
1400000US17197880312,17197880312,"Census Tract 8803.12, Will County, Illinois",9867,505,9867,(X),6410,367,6410,(X),3117,228,48.6,2.0,847,365,847,(X),398,195,47.0,8.3,9867,505,9867,(X),9675,517,98.1,1.4,192,143,1.9,1.4,9675,517,98.1,1.4,6925,547,70.2,3.8,389,158,3.9,1.6,0,16,0.0,0.3,0,16,0.0,0.3,2350,336,23.8,3.4,148,132,1.5,1.3,11,22,0.1,0.2,11,22,0.1,0.2,192,143,1.9,1.4,0,16,0.0,0.3,9867,505,9867,(X),7117,545,72.1,3.7,484,209,4.9,2.1,9867,505,9867,(X),454,156,4.6,1.5,205,188,2.1,1.9,9413,483,95.4,1.5,6560,522,66.5,3.7,325,131,3.3,1.3,192,143,1.9,1.4,192,143,1.9,1.4,2941,138,(X),(X)
